재료,d2024,d2022,상관
exp72_tm_mean,-0.8353846300768186,-0.8919612416335987,0.9602458327044614
exp75_phys_2024,-0.8529655524752711,,0.9250421177941726
exp110_sd_pit,-0.887956156847558,-0.5617807935426322,0.9726851477167356
exp105_sd,-0.887956156847558,-0.5617807935426322,0.9726851477167356
exp30_tuned_domain,-0.8943191125460048,-1.6789860870003448,0.9730130412131222
exp28_reg_tm_mean,-0.90156900204863,-1.2999180755507433,0.9632850266821367
exp08_tm_expert_core,-0.9192735141660968,-1.033041736761553,0.962316149150604
exp30_tuned_league_role,-0.9632248267305021,-1.0762049347856628,0.9723803674981327
exp31_seedavg_domain,-0.9682335585237123,-1.609333776206312,0.9748843695085427
exp81_hf_tm_mean,-0.9748355095595684,-1.1003355653793623,0.9616498539570939
exp96_heuristic,-0.9846831040605242,-2.136165848473648,0.974000849045983
exp85_lgbm_hf,-1.0477283266641102,-1.8428490501765094,0.9738692206201537
exp07_hgb_trackman,-1.064535248682108,-0.8919612416335987,0.9607268892497676
exp42_abs_era,-1.067841821569826,-1.8264576305382363,0.9676582645654245
exp62_cur,-1.067841821569826,-1.8264576305382363,0.9676582645654245
exp75_base_2024,-1.067841821569826,,0.9327098576449839
exp72_domain,-1.067841821569826,-1.8264576305382363,0.9676582645654245
exp09_tm_league_role,-1.1084421932622268,-1.461528239046772,0.9635416963027007
exp22_seoyeon_interactions,-1.130126136061893,-1.7379507168874264,0.9669990837990815
exp11_decay_1.20,-1.1303514274141335,-1.4250154106332236,0.9638854666354955
exp28_reg_league_role,-1.1337714393461207,-0.7166145186199291,0.9649945563534313
exp11_decay_1.15,-1.1643100277597407,-2.462590512844476,0.9635026048194958
exp25_failure_decomp_2024,-1.176218958287567,,0.9259144353981258
exp80_hf_avg3,-1.1843791105942136,-2.1013195427854736,0.9738468082620431
exp90_base_avg3,-1.1843791105942136,-2.1013195427854736,0.9738468082620431
exp106_full,-1.1843791105942136,-2.1013195427854736,0.9738468082620431
exp103_base,-1.1843791105942136,-2.1013195427854736,0.9738468082620431
exp103b_sd,-1.1843791105942136,-2.1013195427854736,0.9738468082620431
exp103b_base,-1.1843791105942136,-2.1013195427854736,0.9738468082620431
exp105_base,-1.1843791105942136,-2.1013195427854736,0.9738468082620431
exp10_domain_scatter,-1.1897803288113407,-1.6169866357884644,0.9665218025322098
exp05_catboost_domain,-1.2206502238321093,-0.7679221622092225,0.9392839034751137
exp08_tm_role,-1.2238610994919075,-1.575469877002078,0.9644867242838443
exp80_base_avg3,-1.225466094140204,-1.8770880180957183,0.9702963655822491
exp10_domain_temporal_te,-1.237285906863228,-1.208287156073684,0.9601145626249104
exp81_hf_cat_time,-1.2441601400653424,-1.2422596838868039,0.9499549103626512
exp09_tm_league_combined,-1.277950484296353,-0.621850511911548,0.9523769177622544
exp90_lure_avg3,-1.2850911006945243,-2.077369016972863,0.9741478146547149
exp23_seoyeon_lgbm,-1.3027913756402665,-1.144246010365002,0.9734658111003818
exp103_sd,-1.304533372861738,-2.9993892049745563,0.9586104547002819
exp08_tm_pitch_stds,-1.3135599226110628,-1.1446280751947757,0.9640841835850674
